output,data_file,model_type,name,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,model,train_balanced_accuracy,train_recall,train_precision,test_balanced_accuracy,test_recall,test_precision,fit_time,score_time
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,7.2544230937957765,0.6044218063354492,0.7688136333573842,0.8250003786303639,0.6921504616719341,0.7053883954165828,0.7754167068725393,0.786988472257881,0.9367123348143653,0.7773693342192596,0.9280519951640441,0.8152369552176137,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,53.72198939323425,0.8856162548065185,0.71431453550136,1.0,0.8462796058746977,1.0,0.8461518561478402,1.0,1.0,0.1332017579717083,0.9747163275194112,0.4043386875341576,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,7.2443958759307865,0.6027061462402343,0.7688136333573842,0.8250003786303639,0.6921504616719341,0.7053883954165828,0.7754167068725393,0.786988472257881,0.9367123348143653,0.7773693342192596,0.9280519951640441,0.8152369552176137,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,31.630464220046996,0.811155366897583,0.6831804543032287,0.9380970457354681,0.8311439032451302,0.9692627627045984,0.8311889449646757,0.9695794178522634,0.9988822858736974,0.2343165213496688,0.9701285570345007,0.4402034963423153,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,7.349289512634277,0.604718017578125,0.7688136333573842,0.8250003786303639,0.6921504616719341,0.7053883954165828,0.7754167068725393,0.786988472257881,0.9367123348143653,0.7773693342192596,0.9280519951640441,0.8152369552176137,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,43.35017619132996,0.8635399341583252,0.7007098353028196,0.9968340705658149,0.8397343062527112,0.9982728047476641,0.8395762012630982,0.9982744836688113,0.9999917794622155,0.17404714665030616,0.9729938167610342,0.41895630191761557,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,7.235962963104248,0.6010868072509765,0.7688136333573842,0.8250003786303639,0.6921504616719341,0.7053883954165828,0.7754167068725393,0.786988472257881,0.9367123348143653,0.7773693342192596,0.9280519951640441,0.8152369552176137,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,53.728355407714844,0.8891823291778564,0.71431453550136,1.0,0.8462796058746977,1.0,0.8461518561478402,1.0,1.0,0.1332017579717083,0.9747163275194112,0.4043386875341576,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,rf,,15,both,15,tied,rbf,0.2,gini,1000,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,7.259498977661133,0.6040029048919677,0.7688136333573842,0.8250003786303639,0.6921504616719341,0.7053883954165828,0.7754167068725393,0.786988472257881,0.9367123348143653,0.7773693342192596,0.9280519951640441,0.8152369552176137,rf
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,125.43487911224365,5.2663051128387455,0.6625153596429942,0.668893275885251,0.5942004503108798,0.5964842958302989,0.7033240691980109,0.7057941814519675,0.8987086464312309,0.7696164483470002,0.8982795651305737,0.7725114343410766,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,172.67300262451172,5.231076860427857,0.6462213833094325,0.6516137239844688,0.5781556154592964,0.5783828469198548,0.695901468235183,0.6962301087079561,0.8938006107045672,0.7881505533319535,0.8934624173816402,0.7904723262176303,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,79.5206826210022,3.9854808330535887,0.7429507693587889,0.7558938582617569,0.6629243147218608,0.6663674461936563,0.7496856363882737,0.7521394573193165,0.9229936328263758,0.6664788830071503,0.9215499833467607,0.6762692692333532,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovr,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,150.88535590171813,5.891400909423828,0.3173501649345176,0.31624363390931964,0.23662607671810126,0.2366597023154676,0.5146314056847664,0.5166963844607206,0.7600516309294341,1.1791139775892983,0.7598006254543661,1.1795032967405024,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovo,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,124.81564612388611,5.309215641021728,0.6625153596429942,0.668893275885251,0.5942004503108798,0.5964842958302989,0.7033240691980109,0.7057941814519675,0.8987086464312309,0.7696164483470002,0.8982795651305737,0.7725114343410766,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovo,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,172.0393362045288,5.244895792007446,0.6462213833094325,0.6516137239844688,0.5781556154592964,0.5783828469198548,0.695901468235183,0.6962301087079561,0.8938006107045672,0.7881505533319535,0.8934624173816402,0.7904723262176303,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovo,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,80.66691012382508,4.154751205444336,0.7429507693587889,0.7558938582617569,0.6629243147218608,0.6663674461936563,0.7496856363882737,0.7521394573193165,0.9229936328263758,0.6664788830071503,0.9215499833467607,0.6762692692333532,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,svm,,15,both,15,tied,sigmoid,0.2,entropy,100,sqrt,0.6,0,ovo,scale,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,148.15533690452577,5.921122789382935,0.3173501649345176,0.31624363390931964,0.23662607671810126,0.2366597023154676,0.5146314056847664,0.5166963844607206,0.7600516309294341,1.1791139775892983,0.7598006254543661,1.1795032967405024,svm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,knn,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,10,not minority,32,15,0.01,100,100,0.2,0,0,0,0,0.0035173892974853516,1.3614682674407959,0.6512875347913745,1.0,0.8026455247774266,1.0,0.799791008917908,1.0,1.0,4.959755933485969e-08,0.9528692687266587,0.9703613429499949,knn
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,knn,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,0.0036218643188476564,1.4125520706176757,0.6116701459637225,1.0,0.7925095845985417,1.0,0.7889872498682104,1.0,1.0,1.0130971250924902e-07,0.9533255474637761,0.7095482595717572,knn
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,knn,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,50,not minority,32,15,0.01,100,100,0.2,0,0,0,0,0.0035198688507080077,1.401382064819336,0.5547730483748008,1.0,0.7819191815909607,1.0,0.7802314252574515,1.0,1.0,2.4463091286626887e-07,0.9486971941414097,0.6029607442629935,knn
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,knn,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,100,not minority,32,15,0.01,100,100,0.2,0,0,0,0,0.0034643173217773437,1.4222161769866943,0.46852581947122907,1.0,0.765056350829357,1.0,0.7626837895898728,1.0,1.0,4.693942019511061e-07,0.9419582775835312,0.6198552263262093,knn
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,knn,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,1000,not minority,32,15,0.01,100,100,0.2,0,0,0,0,0.013856458663940429,1.920388650894165,0.36386685774847816,1.0,0.7062859370804155,1.0,0.6674918922873403,1.0,1.0,3.863431218304322e-06,0.9086568405975562,0.7867172780021312,knn
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,easy_ensemble,,15,both,15,tied,rbf,0.2,entropy,10,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,1.591431188583374,0.5148638725280762,0.5577873262431636,0.5624734470420153,0.4567078349961785,0.4596494556094436,0.62500131596961,0.6274761979142027,0.728621931080764,1.6565733236680742,0.7286193185021013,1.6586185188046716,easy_ensemble
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,easy_ensemble,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,15.846977281570435,5.163503122329712,0.575447218866085,0.5815108196595647,0.4460256553262688,0.44746819912091773,0.6438117707205013,0.6451858274753948,0.7314822079214096,1.6551184662580187,0.7316659432732149,1.657542966888779,easy_ensemble
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,easy_ensemble,,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,79.71236042976379,25.989011383056642,0.5965377761569239,0.5997638667361872,0.40925395054842906,0.40964049886111836,0.6488269182694164,0.6490344181810325,0.722483242103033,1.656027340290289,0.7225411826302144,1.6573240459671872,easy_ensemble
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,easy_ensemble,,15,both,15,tied,rbf,0.2,entropy,1000,sqrt,0.6,0,ovr,auto,20,all,32,15,0.01,100,100,0.2,0,0,0,0,158.40887870788575,54.08099312782288,0.6009700400510113,0.6070275402470562,0.4233908512528144,0.4249463182618756,0.6588974124963086,0.6610934779851199,0.7286019091460119,1.6548419327334074,0.7285473784636013,1.656110985742624,easy_ensemble
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0.0,0,0,0,0,148.00759229660034,0.07106866836547851,0.5318180409141106,0.7744647153778211,0.766716846162179,0.41369816059720516,0.7043281766035112,0.6716975056707303,0.941711147458666,0.6386966877946433,0.9038830586720611,0.8095749413747676,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,100,0.0,0,0,0,0,181.41859450340272,0.07609333992004394,0.6665894774959682,0.8270845389293292,0.8227806000390039,0.4988582355015882,0.74022249261255,0.7314808048886932,0.9676705854500857,0.4685904397684833,0.9249628111749446,0.7203697114879343,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0.2,0,0,0,0,148.98748416900634,0.07068562507629395,0.5336843404773033,0.7806373668768211,0.7787133650071629,0.45708152469932034,0.7098035807404832,0.7116404786919018,0.9432877242881309,0.5988908007221064,0.8993334659764255,0.8445511539237309,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,100,0.2,0,0,0,0,181.42722778320314,0.07700924873352051,0.6158608763484346,0.7966578340896862,0.797266055191886,0.46643540281831825,0.7277072831566139,0.718941941614101,0.954015299281979,0.5293015882495137,0.9089164363737106,0.7576277738061898,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,0,0.5,0,0,0,0,147.09318394660949,0.07081942558288574,0.5717966301982488,0.7772464695073047,0.7679163207166002,0.43665467095152455,0.7298800625760473,0.721938552395367,0.9426353730421767,0.6007244639978969,0.9085274209073554,0.7793746592515705,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,50,100,0.5,0,0,0,0,184.47219944000244,0.07766876220703126,0.6211552419745395,0.8105970618991055,0.8083865434054709,0.4244148241828091,0.7174517642968886,0.6906142275390506,0.958173283283884,0.5121555873338524,0.9048047681616039,0.7954985184615733,lstm
tuning/tuning_results/tuning_run01.csv,preprocessed_data_k5.txt,lstm,,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,0,0.0,0,0,0,0,148.24953265190123,0.07090392112731933,0.34972414120496126,0.6846059350856354,0.6568607175662632,0.3292761273224754,0.6500956022944551,0.6137511421694843,0.8806654703944219,0.9161227059444997,0.8602334095657137,0.9801387202293173,lstm
