model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
baseline,0.0006204605102539063,0.0010663509368896485,0.14285714285714285,0.14285714285714285,0.38820962178017393,0.3882096265191544,0.150706713534866,0.15070671431546728,nan,nan,nan,nan,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,baseline,
enc_dec,1599.9136424064636,0.44059019088745116,0.14285714285714285,0.14285714285714285,0.27044944618727096,0.25430210325047803,0.07314290294300158,0.06466955971761679,0.5,0.5,1.945910096168518,1.945910096168518,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,0,0.2,0,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,3667.465151166916,1.2736956596374511,0.4261162309841029,0.31605070687340164,0.6871744890811075,0.5686598296540936,0.6804649272936643,0.5516596069387723,0.8978417008878125,0.8070717678716662,0.7647302445487918,1.1466527833850926,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,0,0.2,1,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,2362.6403435707093,0.560197401046753,0.14285714285714285,0.14285714285714285,0.27044944618727096,0.25430210325047803,0.07314290294300158,0.06466955971761679,0.5,0.5,1.945910096168518,1.945910096168518,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,0,0.2,0,1,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,4544.553701305389,1.4244937419891357,0.3900413011772977,0.3184737778919682,0.6680270865694068,0.6001216756474883,0.6579496129981082,0.5662255974986988,0.8817746223453143,0.8206557032749984,0.8385570555065225,1.0600700297211756,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,1753.9102039813995,0.45125417709350585,0.14285714285714285,0.14285714285714285,0.27044944618727096,0.25430210325047803,0.07314290294300158,0.06466955971761679,0.5,0.5,1.945910096168518,1.945910096168518,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,3817.66691031456,1.2925044059753419,0.4649574839687046,0.3361473612832745,0.7054081767327587,0.5647488266991135,0.711456923808271,0.5794389492681267,0.9112092056744341,0.793366103782914,0.7103211520670667,1.1999983669226035,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,100,0.2,1,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,2808.5301163673403,0.5782643795013428,0.14285714285714285,0.14285714285714285,0.27044944618727096,0.25430210325047803,0.07314290294300158,0.06466955971761679,0.5,0.5,1.945910096168518,1.945910096168518,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,100,0.2,0,1,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,4915.515879535675,1.4332178115844727,0.44569164539572714,0.34676689695073,0.7240073503284298,0.644098731096819,0.7216713666988851,0.6299866813393843,0.916101058515941,0.8463391902212102,0.7066010961778811,0.9935200209949941,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.001,150,100,0.2,1,1,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
enc_dec,1613.289661693573,0.432324743270874,0.1817584339219957,0.16137440917017015,0.3999939085675997,0.3376499217799409,0.3200273703320242,0.24724019137886105,0.6065488049739027,0.5621422597478445,1.764418973240894,1.82619566752841,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,8,100,0.0001,150,0,0.2,0,0,0,0,tuning/tuning_results/tuning_run05.csv,preprocessed_data_k5.txt,enc_dec,
