model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
lstm,148.467643547058,0.070922565460205,0.380302851167702,0.366641905936298,0.723591102447741,0.6908569442030239,0.6862832141706011,0.6501683194959871,0.904143525209015,0.875100774592752,0.806762138838606,0.913554136980634,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,0,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,182.640564870834,0.077468824386597,0.39444547236651295,0.39115786372050093,0.7202002050782241,0.699461150703981,0.7088484570837701,0.700983012614436,0.9105163337161192,0.8925180142286671,0.765877668562547,0.847361421221458,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,50,100,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,210.921600580215,0.09983434677124,0.528432528346105,0.41286153115002105,0.7586777530736349,0.700330262471754,0.757534162899718,0.677882543418224,0.928377284128146,0.896344216312848,0.7004294026632629,0.8514066501239901,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,269.244721269608,0.109742736816406,0.688159994398038,0.6069874152079521,0.831389151158895,0.764036155049539,0.829434804260409,0.764440538053595,0.966957350989522,0.931631556746372,0.450136047240682,0.6758608508435021,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,210.068285512924,0.100619173049927,0.503640634384894,0.426370087525682,0.776931745499954,0.727620371979836,0.77039119898113,0.707957132889576,0.941401631948756,0.898831954499125,0.612217903966879,0.8272542225879659,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,268.46681852340697,0.10745744705200197,0.714644622150817,0.461005663513352,0.840018680392694,0.72718581609595,0.8378595919814409,0.7117842615780721,0.969392937001085,0.910739055235869,0.420323761856368,0.797216735214847,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,211.589425754547,0.100205135345459,0.5515807078336221,0.446161739550916,0.8018253992426321,0.722405701373197,0.7983573060482321,0.7099142929060891,0.9532423832697272,0.9048213883079208,0.544995219635211,0.817662128232048,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,0,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,270.73366074562097,0.109531402587891,0.638840495617436,0.44242600486600897,0.8101706616310831,0.7114548930992529,0.807106244517759,0.699200351373418,0.95932141575802,0.902133095413913,0.493470344407799,0.811053528492919,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,100,100,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,209.62251901626598,0.10158843994140597,0.35646597528261403,0.35014522018283195,0.676676920577874,0.654093516426212,0.6513657541221489,0.628530583055115,0.8665407978807309,0.8421379693616841,0.954311617734025,1.04723382890503,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,0,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,267.621378135681,0.108596611022949,0.371566341110576,0.348090395847551,0.660615843815673,0.624109160438032,0.701212443532075,0.623658364181643,0.8845911500330509,0.85782900864262,0.927197839323622,1.01469106447598,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,100,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,210.12165627479598,0.100588464736938,0.341885000079068,0.3383682700110561,0.6665245332439921,0.65383278289588,0.63875366328279,0.615622158912595,0.8642380376120881,0.8515774503745269,0.962215696294889,0.999742460170009,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,0,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,269.973577356339,0.107762241363525,0.4608994291262151,0.394449379287115,0.7460177260682851,0.7015470189466371,0.7379143547871241,0.6852479292732451,0.9250524692780672,0.8921729871748599,0.695273910643571,0.836079395317341,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,209.328553390503,0.101525020599365,0.386111806419823,0.380651670362426,0.72327637844039,0.7041543542499571,0.6825866278726989,0.661543803596905,0.9057803034497248,0.8845694426031229,0.7807704741282641,0.8614776936733979,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,0,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,268.893596982956,0.108673667907715,0.43513371281293295,0.393223179015683,0.7665255484827259,0.701720841300191,0.7518112300159121,0.6638591617703461,0.937086403165953,0.8873797703253481,0.6414861386548499,0.870806100224757,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.001,100,100,0.5,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,321.74232006073,0.15470252037048302,0.4734690844034461,0.440163623746918,0.77179463750901,0.735094733182687,0.76274428306454,0.723912372242336,0.9403992251119532,0.9071823005142,0.637012397813536,0.7973890705508859,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,150,0,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
lstm,404.89747395515406,0.188822937011719,0.6629267449938571,0.479449882288198,0.8112569670758081,0.726229793151399,0.812451332145976,0.727327160553295,0.96032440281234,0.91506459329964,0.490186535973244,0.7862988977853329,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,100,0.01,150,100,0.0,0,0,0,0,tuning/tuning_results/tuning_run02.csv,preprocessed_data_k5.txt,lstm,
