model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
rf,0.7761441230773926,0.022553396224975587,0.8968891769686405,0.6729582498576466,0.9510249585509086,0.8231898225609882,0.9514439913963331,0.8229204271055742,0.9970703908347177,0.9634645212823637,0.24115958869778437,0.5989860991185278,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18968491554260253,0.017706584930419923,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,1.0830344676971435,0.024199771881103515,0.9705843789047387,0.6839905746456452,0.9847620512264283,0.8315528702154469,0.9848188720924048,0.8302828792132798,0.9996105739682303,0.9668375120935473,0.17796646742827588,0.5620766602332802,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18972744941711425,0.017806291580200195,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,1.3367184162139893,0.025321245193481445,0.9939848540634749,0.7046579482529272,0.9962615334356002,0.8387798227675528,0.9962671156938236,0.83814859107766,0.9999647673018444,0.9686912736472989,0.1366572541391126,0.559916716578465,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18933863639831544,0.017662811279296874,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.7803009986877442,0.023267221450805665,0.8968891769686405,0.6729582498576466,0.9510249585509086,0.8231898225609882,0.9514439913963331,0.8229204271055742,0.9970703908347177,0.9634645212823637,0.24115958869778437,0.5989860991185278,15,both,15,tied,rbf,0.2,gini,25,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18744282722473143,0.01771125793457031,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,1.078770351409912,0.02450418472290039,0.9705843789047387,0.6839905746456452,0.9847620512264283,0.8315528702154469,0.9848188720924048,0.8302828792132798,0.9996105739682303,0.9668375120935473,0.17796646742827588,0.5620766602332802,15,both,15,tied,rbf,0.2,gini,25,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18890962600708008,0.017760229110717774,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,1.3359284400939941,0.025225496292114256,0.9939848540634749,0.7046579482529272,0.9962615334356002,0.8387798227675528,0.9962671156938236,0.83814859107766,0.9999647673018444,0.9686912736472989,0.1366572541391126,0.559916716578465,15,both,15,tied,rbf,0.2,gini,25,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.18961634635925292,0.017711830139160157,0.8145296661664849,0.7542574760390608,0.6997636420451319,0.6841964636136415,0.7777823254857295,0.7646564215761639,0.9218031860636404,0.9125417371345353,1.0635496933488129,1.2423009626933594,15,both,15,tied,rbf,0.2,gini,25,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,5.095887660980225,0.08086128234863281,0.9293463349810571,0.6812743835029191,0.9653197500400287,0.830416661502551,0.9656562343896317,0.8302321255505282,0.9985311076415686,0.969262244434824,0.23269033232521902,0.4604675185139646,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.8528382778167725,0.061226272583007814,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,7.119569921493531,0.08501300811767579,0.9900391527806802,0.7022203144097721,0.994920688261514,0.8398708867819298,0.9949338371139358,0.8395752701134456,0.9999506387796172,0.972240121204041,0.1728369656889653,0.43815641138782063,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.8510631084442138,0.06117253303527832,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,8.977860260009766,0.08799405097961426,0.9998797480878056,0.7139248783482545,0.9998295538476636,0.8458705252938381,0.9998295952454613,0.8457775018263234,0.9999999445576215,0.9742069922831135,0.13170549946250115,0.4241756150403912,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.8465529918670655,0.06120872497558594,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,5.097414875030518,0.08070483207702636,0.9293463349810571,0.6812743835029191,0.9653197500400287,0.830416661502551,0.9656562343896317,0.8302321255505282,0.9985311076415686,0.969262244434824,0.23269033232521902,0.4604675185139646,15,both,15,tied,rbf,0.2,entropy,100,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.8531194210052491,0.061397457122802736,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,7.134978914260865,0.08504414558410645,0.9900391527806802,0.7022203144097721,0.994920688261514,0.8398708867819298,0.9949338371139358,0.8395752701134456,0.9999506387796172,0.972240121204041,0.1728369656889653,0.43815641138782063,15,both,15,tied,rbf,0.2,entropy,100,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.8539032459259033,0.06171450614929199,0.8229373352071594,0.7662860918324862,0.70087724548192,0.6892870215446903,0.7829674521780815,0.7734934960448945,0.9335894400325045,0.9255016212192778,0.7876019758904406,0.8450845604200955,15,both,15,tied,rbf,0.2,entropy,100,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,8.836452007293701,0.08749380111694335,0.9998797480878056,0.7139248783482545,0.9998295538476636,0.8458705252938381,0.9998295952454613,0.8457775018263234,0.9999999445576215,0.9742069922831135,0.13170549946250115,0.4241756150403912,15,both,15,tied,rbf,0.2,entropy,100,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
