,dh,dhid,mfdh,rgwp,dhwp,pp,rare
eval_accuracy,0.6966743119266054,0.5078219013237064,0.8327137546468402,0.8512098230408089,0.48703703703703705,0.9150943396226415,0.3
eval_precision,0.6581798483206934,0.773602199816682,0.7724137931034483,0.8077450308430432,0.48523985239852396,0.48258706467661694,0.014150943396226415
