model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
rf,17.3233245372772,0.11518030166626,0.999732509412018,0.710568419808815,0.999758738874572,0.847564266536946,0.99975878063142,0.849051550994401,0.999999803091079,0.974289666112205,0.132671414983834,0.434840166863613,30,both,30,diag,rbf,0.1,entropy,100,sqrt,0.8,0,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,0.885970020294189,0.063545370101929,0.805562419018459,0.729705405472588,0.716632298706768,0.711115665197534,0.766369475106732,0.76247218463204,0.928869550086787,0.92596887823023,0.840130503300624,0.868787199566061,30,both,30,diag,rbf,0.1,entropy,100,sqrt,0.8,1,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,9.75510907173157,0.106079626083374,0.895341442734397,0.696070541053098,0.964408590242854,0.83359208877722,0.964853005659288,0.834577488947997,0.998521535275749,0.97055429560894,0.231369097144618,0.467180308665596,30,both,30,diag,rbf,0.1,entropy,100,log2,0.4,0,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,0.951871919631958,0.070948171615601,0.805562419018459,0.729705405472588,0.716632298706768,0.711115665197534,0.766369475106732,0.76247218463204,0.928869550086787,0.92596887823023,0.840130503300624,0.868787199566061,30,both,30,diag,rbf,0.1,entropy,100,log2,0.4,1,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,13.7312432289124,0.107994079589844,0.9890559494059,0.701796427177349,0.994524395197948,0.842067680825327,0.99454111902482,0.843403424298847,0.999944201859743,0.972834280999953,0.172487075859258,0.446793703698045,30,both,30,diag,rbf,0.1,entropy,100,log2,0.6,0,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,0.950950956344604,0.06786994934082,0.805562419018459,0.729705405472588,0.716632298706768,0.711115665197534,0.766369475106732,0.76247218463204,0.928869550086787,0.92596887823023,0.840130503300624,0.868787199566061,30,both,30,diag,rbf,0.1,entropy,100,log2,0.6,1,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,16.8947658538818,0.113103103637695,0.999732509412018,0.710568419808815,0.999758738874572,0.847564266536946,0.99975878063142,0.849051550994401,0.999999803091079,0.974289666112205,0.132671414983834,0.434840166863613,30,both,30,diag,rbf,0.1,entropy,100,log2,0.8,0,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,0.942888498306274,0.067221164703369,0.805562419018459,0.729705405472588,0.716632298706768,0.711115665197534,0.766369475106732,0.76247218463204,0.928869550086787,0.92596887823023,0.840130503300624,0.868787199566061,30,both,30,diag,rbf,0.1,entropy,100,log2,0.8,1,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,4.50061459541321,0.107142877578735,0.898599533100108,0.693500472567777,0.96467084377647,0.831788036737745,0.965098576277337,0.832601679146454,0.998509949997074,0.969699077783629,0.234815996518738,0.476500085015319,30,both,30,diag,rbf,0.1,gini,100,sqrt,0.4,0,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
rf,0.860672950744629,0.073169183731079,0.798459036395109,0.728301846557943,0.711209159795821,0.705744583886932,0.76397843468131,0.759211032628581,0.927798737384134,0.924785936807611,0.855331910715902,0.86752264734168,30,both,30,diag,rbf,0.1,gini,100,sqrt,0.4,1,ovr,scale,4,all,8,100,0.01,50,0,0.2,1,1,0,0,tuning/tuning_results/tuning_run01.csv,data/preprocessed_data_k5_updated02.txt,rf,
